file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-2\86CTT.wav,0 days,0 days 00:00:47,26.175232,0.113661915,25.225166,26.512293,27.952045,2.7268791,271.67334,416.33755,42.064167,50.791336,0.06062278,0.22329934,0.049430612,0.055976752,0.070965976,0.021535363,0.4002295,0.23538534,0.26121333,0.20006645,0.009409196,0.37027055,8.642432,0.86012214,20.01594,0.26539755,19.386154,0.35764349,13.123998,0.5034253,0.03280428,1.9112263,1.2300816,0.67461884,5.1771746,0.34697047,4.17596,1.2634261,28.668312,0.13667777,610.5592,0.3903979,1422.04,0.17190619,-161.63219,-0.44955978,1719.5438,0.12501535,1095.8806,0.24112767,-164.63892,-0.4016047,2720.7717,0.08149687,1019.5297,0.3428203,-164.90504,-0.3979144,-19.487572,-0.1523272,28.272192,0.11013915,-0.0035499362,-4.461228,0.0127412295,0.6722773,0.011781575,0.31386214,18.210098,0.2074997,25.698715,0.18924822,19.825336,0.43442872,12.297279,0.5210826,-12.606917,20.798359,-0.029528417,0.02146819,0.008776174,2.7878273,1.746911,0.111707315,0.090632,0.43951216,0.5656076,-56.033867
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-2\88CTT.wav,0 days,0 days 00:01:05,31.1384,0.09078247,28.94129,30.971207,32.984673,4.0433826,198.56734,284.46182,43.70282,73.276115,0.076604605,0.5454327,0.048591062,0.058198232,0.09835972,0.049768656,0.76740336,0.56704146,0.5531244,0.4203855,0.013079724,0.65809375,11.119961,0.9404751,17.176464,0.4239507,15.874064,0.46654272,10.866077,0.6711297,0.01892595,1.5667299,0.968806,0.7979958,7.8792496,0.23978145,15.1096115,0.57861924,30.688484,0.2247316,564.39966,0.40438378,1425.7628,0.17512935,-146.97292,-0.56189317,1628.6453,0.1304918,1039.5796,0.31667253,-148.86443,-0.5167206,2739.93,0.08383344,940.0422,0.37413275,-150.87709,-0.48896426,-17.732475,-0.32189208,28.004726,0.2199443,0.005546642,3.8335035,0.0067321258,1.5589858,0.021099657,0.46298403,23.588272,0.29658073,17.754293,0.6302244,16.55606,0.6679402,10.139479,0.82097566,-11.808745,20.063902,-0.024465233,0.01959306,0.009739023,1.9849209,2.0480444,0.13473684,0.10806973,0.33067164,0.41688097,-49.851147
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-2\89CTT.wav,0 days,0 days 00:00:41,31.75917,0.08245481,30.385778,31.503801,33.3509,2.9651203,88.84124,106.61345,26.67012,41.362488,0.068092845,0.3082167,0.04900024,0.063408665,0.08281116,0.03381092,0.4202057,0.26046973,0.32087356,0.23280197,0.009596952,0.42680266,9.429089,0.7175509,14.555254,0.43905777,12.644242,0.589823,9.018346,0.8798098,0.022267861,1.3607508,1.3175102,0.46876857,4.583352,0.3565506,8.959655,0.9828576,19.259806,0.38992587,646.6365,0.34660313,1350.0138,0.1657479,-167.75246,-0.3993327,1678.5629,0.14618173,1132.6913,0.26963836,-167.53516,-0.39068195,2642.2158,0.09485441,1038.861,0.2872728,-168.2554,-0.38024917,-11.935196,-0.37230182,20.814453,0.257546,-0.0050430037,-3.8631766,0.006212738,1.9840914,0.011942176,0.24657382,16.929174,0.2112893,12.316263,0.77007836,9.970823,1.0068253,2.929486,3.142044,-11.386739,19.987906,-0.02455795,0.016274313,0.0090680355,2.488412,1.8075233,0.091486484,0.068372644,0.4412162,0.689173,-56.92371
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-2\92CTT.wav,0 days,0 days 00:00:24,32.267555,0.09319054,30.156837,32.75037,34.533398,4.37656,150.91466,266.07086,45.563747,58.828293,0.09371613,0.42463723,0.057482652,0.084722966,0.12766334,0.07018069,0.7196769,0.49700898,0.65611863,0.41348135,0.016600296,0.5625938,17.639318,0.5610256,18.638739,0.44817668,10.033637,1.0864836,-0.2529002,-41.130573,0.021418324,1.5065362,0.9821046,0.7896824,7.927063,0.28804085,9.259821,0.85198355,31.134897,0.22668143,668.52094,0.32010266,1416.4528,0.13861299,-113.577965,-0.81762064,1745.9999,0.14115033,1233.2782,0.29701832,-119.59841,-0.703009,2792.27,0.08839112,962.491,0.34292692,-121.48389,-0.6751616,-17.716156,-0.37427244,28.783016,0.20304398,0.02036387,0.9671506,-0.006022223,-2.1372435,0.020942505,0.45481336,25.633242,0.21501444,19.993608,0.5083099,8.163253,1.678631,-5.921711,-1.7613469,-13.053981,21.793186,-0.010208309,0.009738592,0.012880884,2.8761985,1.9214704,0.23347825,0.17546482,0.2610638,0.45052794,-48.511864
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-2\96CTT.wav,0 days,0 days 00:00:24.989875,29.768991,0.12010307,27.440609,29.845116,32.147614,4.7070045,265.4756,273.39337,70.06684,152.78474,0.08963097,0.47268656,0.05158903,0.07560587,0.1271305,0.07554147,0.77823645,0.47128358,0.6489762,0.44702217,0.013617671,0.5309667,12.289645,0.68218577,17.568352,0.40921828,12.376334,0.92417866,5.464074,2.211959,0.022776706,1.6796585,1.0467056,0.6999606,5.815721,0.3364084,9.252896,0.92176604,25.997478,0.28377408,617.79376,0.35273585,1403.6014,0.15712419,-131.33345,-0.67896503,1659.0779,0.15447627,1088.4763,0.2705907,-133.37433,-0.6325658,2671.4214,0.10493506,1058.3304,0.35091373,-135.4395,-0.601944,-13.013859,-0.41320747,21.745941,0.2733709,0.008739723,2.3915358,0.00073343096,14.010781,0.017537383,0.3513378,19.405857,0.23998255,16.204435,0.59120107,8.160975,1.5274744,-1.9839697,-5.915511,-11.835335,20.04802,-0.02002496,0.015594384,0.011344483,2.68322,2.0465488,0.17313726,0.12135656,0.29509804,0.58478874,-51.702244
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-4-2\9CTT.wav,0 days,0 days 00:00:13.347000,32.621017,0.09416627,29.099041,32.974678,35.343456,6.2444153,100.45737,96.3184,33.44534,22.804487,0.067484275,0.4959073,0.040480692,0.053809743,0.09382395,0.053343255,0.5619404,0.3928758,0.471493,0.39753872,0.010325038,0.4809957,11.152947,0.79493755,12.717198,0.7040774,11.990572,0.82412326,3.7552402,3.1606357,0.01376072,1.1678736,0.93323374,0.548309,6.114186,0.43563908,4.1696467,1.9902247,18.922146,0.4244689,454.2128,0.2695024,1271.7604,0.15685295,-150.75848,-0.54961747,1531.5065,0.11826203,943.51355,0.24940905,-149.80806,-0.53554535,2554.7334,0.07077699,1004.9307,0.3321852,-151.43338,-0.51233816,-11.703268,-0.5118627,20.465542,0.34978318,0.009133021,2.252775,0.0015672767,7.395418,0.014497431,0.3544127,20.302393,0.28630954,6.8527093,1.7304505,10.0761,1.4251033,-1.4929664,-9.194173,-13.01813,21.652645,-0.016390879,0.014782197,0.008779502,2.4006002,1.6566266,0.15545455,0.17665394,0.41,0.35382384,-55.27545
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-5-2\10CTT.wav,0 days,0 days 00:00:22.248000,28.818775,0.07215498,26.548471,29.822275,30.318092,3.769621,165.66359,200.17139,26.356253,30.01129,0.04783006,0.37091035,0.03747719,0.03928568,0.056688517,0.019211326,0.32690766,0.25549552,0.2095679,0.17552619,0.0069511523,0.37846842,6.701318,1.1174556,15.932227,0.34292886,14.336498,0.42011327,10.268335,0.7840509,0.015392828,1.0051402,1.0438027,0.65272546,6.232014,0.22938716,9.199392,0.9005075,22.646584,0.32842016,613.6084,0.38457325,1424.2714,0.17941533,-187.77351,-0.2409493,1675.526,0.14396031,1084.1299,0.33872366,-187.78236,-0.23340218,2725.5835,0.06705342,919.3481,0.44352102,-187.97414,-0.22972539,-14.372148,-0.44927132,22.217953,0.30491138,-0.0036271003,-6.4250393,0.011420106,1.0430924,0.009888013,0.30773178,17.82526,0.22840533,17.337831,0.6881403,17.173964,0.6803626,3.5035238,3.947967,-12.7337055,21.55796,-0.026675878,0.022095092,0.006726874,1.5294647,0.76645625,0.08117647,0.06720314,0.92409086,1.235982,-59.758762
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-5-2\13CTT.wav,0 days,0 days 00:02:02.572000,28.739906,0.083176024,27.50762,28.906242,30.295197,2.7875767,296.77713,316.22958,24.141481,17.590075,0.055839013,0.37841856,0.038382992,0.048242096,0.07290648,0.034523487,0.46964175,0.3778359,0.3118203,0.25057077,0.009133683,0.5763521,11.848562,0.8840911,20.813704,0.36122665,17.472069,0.4202596,13.584922,0.48875794,0.018870745,1.476188,0.7596473,0.76637733,8.234867,0.20916514,9.474279,0.7568539,29.61694,0.21426417,742.9732,0.36678612,1375.642,0.18541579,-129.0161,-0.66346335,1828.5841,0.15186898,1135.5112,0.2433789,-132.04968,-0.60323197,2873.1206,0.09689806,1029.8798,0.28164205,-133.62228,-0.5817503,-23.152773,-0.17586438,33.62102,0.11819528,-0.013010777,-1.9271406,0.014426977,0.7101708,0.012008275,0.5207345,22.67959,0.24147147,27.489126,0.2013613,20.280285,0.4566625,14.7641945,0.5587946,-12.897016,21.944304,-0.03144455,0.024816707,0.007102721,2.0969322,1.2896907,0.31297466,0.22822516,0.44177213,0.6589736,-51.49985
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-5-2\14CTT.wav,0 days,0 days 00:00:19.834000,29.33747,0.1758423,29.153372,30.212992,31.022364,1.8689919,620.2611,735.0766,68.7814,99.37343,0.21986423,0.6765937,0.08341408,0.19020943,0.34492505,0.26151097,3.3258262,1.9040972,2.327532,1.4465008,0.097553074,0.5544078,30.489199,0.4941735,9.547751,1.6179684,17.505638,1.0074896,-8.63509,-2.648465,0.023719406,2.3786097,1.2520248,0.6675289,4.101803,0.7354086,19.152424,0.7184776,29.26759,0.36409262,628.61053,0.34681028,1306.5162,0.15698001,-145.40231,-0.5796056,1680.2463,0.18178932,1109.8596,0.31216386,-147.15924,-0.5340922,2826.5398,0.09377765,834.5192,0.43461242,-148.18979,-0.5186668,-16.24042,-0.6456614,27.120153,0.3689995,-0.028600892,-0.71437854,-0.008099954,-2.7583303,0.121448845,0.34647223,36.741394,0.29226172,7.787594,2.044167,19.826836,0.92394173,-19.208286,-1.2496188,-15.564208,27.543734,-0.0366837,0.0027998865,0.08747962,3.0776994,2.124431,0.13214286,0.15975478,0.31809524,0.2986018,-36.088085
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-5-2\24CTT.wav,0 days,0 days 00:02:31.253000,30.067078,0.17433228,27.231285,29.44447,33.2617,6.0304146,250.08687,329.70645,78.724846,74.923225,0.08640658,1.3275045,0.017509872,0.03350734,0.13937852,0.12186865,2.5062416,2.2407122,1.5744029,1.6853862,0.039617915,1.3168247,25.802416,0.52459675,18.91391,0.63830036,17.093803,0.8370105,5.5281434,2.4623585,0.028085506,1.6531154,1.3179618,0.7402207,5.944924,0.48974553,8.744835,1.6023042,35.46415,0.3321143,587.1166,0.30210736,1332.5707,0.1617001,-174.57208,-0.36070606,1741.0769,0.12176604,1074.0343,0.35207486,-176.51213,-0.32274073,2817.1597,0.08826906,1054.0359,0.37404326,-177.02126,-0.3147853,-23.513899,-0.43942752,30.796257,0.36766914,-0.0006423949,-37.338852,-0.022767412,-0.85621786,0.107799225,0.54562443,35.34217,0.36379758,20.663965,0.7656851,27.671654,0.6424589,-4.6405835,-3.7760532,-22.571455,33.164227,-0.028507028,0.005019476,0.028024347,1.1174294,1.1508697,0.11747126,0.10750802,0.7313219,1.1741872,-39.388615
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-5-2\31CTT.wav,0 days,0 days 00:01:01.942000,28.933197,0.15068641,25.403515,28.381222,32.537212,7.1336975,194.84972,246.74557,36.627743,37.488598,0.066253394,0.5067635,0.041329537,0.05522244,0.08667861,0.045349073,0.8389263,0.6483579,0.69826466,1.378641,0.011467515,1.1116933,13.688621,0.681436,16.184212,0.4371763,12.052433,0.7658796,1.3135904,8.6810055,0.018040165,1.3150591,1.0600014,0.82049876,6.1200576,0.3836822,7.7468114,1.2727919,26.78966,0.3265347,590.52734,0.35349235,1394.8928,0.17723846,-155.08722,-0.5016965,1660.0282,0.1434675,1103.8766,0.2679035,-156.5035,-0.46695653,2689.3936,0.087921716,985.98346,0.3505464,-157.66505,-0.45091316,-16.480846,-0.34521422,25.489397,0.2645336,0.00592118,3.7444968,-0.0072505027,-1.8567002,0.016200123,1.2025611,24.043364,0.31222057,16.157665,0.597204,12.096394,1.0468268,-0.4203505,-34.02954,-13.450596,22.085226,-0.010463744,0.008316545,0.009889765,0.920394,1.9069167,0.12084745,0.1208836,0.3787395,0.7503706,-52.720676
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-5-2\44CTT.wav,0 days,0 days 00:00:37.516000,35.36057,0.14611675,34.935043,36.01939,37.619038,2.6839943,344.5346,468.67282,120.1456,171.90929,0.20392582,1.1230288,0.041893534,0.08162293,0.39089018,0.34899664,3.2787087,2.6509562,2.6752174,2.098202,0.10838655,1.2503198,31.461893,0.462029,14.61049,1.1530106,10.470434,1.559754,10.930785,1.5045556,0.02790765,1.6157196,1.1754531,0.63469577,7.8130264,0.4537529,13.652054,1.1916685,38.324028,0.39741132,653.6434,0.29133824,1341.981,0.17016272,-164.62169,-0.4364884,1764.6343,0.121191084,1037.8561,0.33126938,-165.63022,-0.40446323,2880.023,0.094760455,992.8761,0.3140866,-167.72166,-0.3736292,-22.394543,-0.5337899,33.068462,0.41154116,-0.0034152505,-7.157079,-0.022689188,-0.8842225,0.26460165,0.4963483,36.49231,0.46539906,23.196148,0.79169637,6.414544,3.2171102,12.237533,1.4159118,-18.416454,30.421858,-0.030513054,-0.0018508672,0.067254595,1.2266667,1.2016021,0.1651111,0.13842964,0.6611364,1.0430052,-28.717499
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-5-2\47CTT.wav,0 days,0 days 00:00:12.826000,23.161743,0.2624304,19.552736,21.982483,24.771782,5.2190456,141.49171,174.95206,77.04508,66.3137,0.39230034,0.9955847,0.06023487,0.24778311,0.6981576,0.63792276,7.024127,5.12397,6.772291,4.647197,0.20860045,0.91744554,26.074396,0.63608974,11.248225,1.5306758,19.60052,0.94633436,4.400247,4.4243712,0.018941645,1.0065151,1.3178096,0.63084984,3.2727208,0.7370496,2.0798805,3.7289453,22.40847,0.6263235,503.6317,0.36769232,1272.084,0.24139379,-126.55034,-0.7338908,1574.3136,0.15089735,976.13275,0.3505142,-131.89134,-0.6458535,2574.1936,0.10804173,928.793,0.29515356,-132.18048,-0.63953435,-16.440365,-0.5910199,23.129534,0.5030464,-0.0034840705,-6.7389593,-0.02203745,-0.7766148,0.3341033,0.50445646,34.968536,0.33661023,5.270427,3.3450308,26.468395,0.7953768,3.9872599,5.012372,-17.763987,27.360228,-0.02969894,0.0009751146,0.13352312,2.2638564,2.2727275,0.15724137,0.13449514,0.27107143,0.5041707,-26.348892
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-5-2\50CTT.wav,0 days,0 days 00:00:24.837000,32.314735,0.12796734,30.814531,33.429623,34.68026,3.8657284,362.87823,603.3526,51.59586,56.040024,0.51992244,0.8965793,0.06478959,0.38993138,0.95519155,0.89040196,8.989858,4.8809547,7.4331784,3.9641747,0.3253288,0.7748518,35.880077,0.36217996,13.651939,1.3621513,12.741625,1.2204672,11.108832,1.4278734,0.015793322,1.0509582,1.1611053,0.7799093,7.4567246,0.43561935,7.5894303,1.3112229,32.47197,0.3685134,531.76953,0.37852615,1390.9762,0.15466873,-112.18433,-0.83863354,1623.8829,0.14748292,1109.2069,0.31840336,-116.66179,-0.73585373,2694.8035,0.11110739,1149.716,0.2960483,-120.84234,-0.676099,-18.289389,-0.45157224,28.961306,0.35539326,0.003432408,6.449033,-0.024829352,-0.56601584,0.46860096,0.43465844,41.10698,0.24509926,6.960152,2.690801,9.324127,1.9084334,6.908307,2.3394008,-24.521791,35.00689,-0.03775918,-0.005336038,0.20058352,3.102337,2.6645136,0.16636364,0.17711179,0.18863636,0.33836454,-21.69527
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-5-2\5CTT.wav,0 days,0 days 00:00:48.463000,31.127945,0.21354881,28.535938,30.914932,35.07115,6.5352135,423.3633,375.74124,79.318085,90.1611,0.1024628,1.9159511,0.015540853,0.017685821,0.12161235,0.106071495,3.7539732,2.601134,2.452087,2.1615996,0.040224265,1.8508543,27.40436,0.3404088,13.981479,0.9057993,11.193882,0.8767799,16.577078,0.65663856,0.024649657,1.879139,1.0957997,0.7655175,5.604496,0.631096,7.0359626,1.8379558,24.772316,0.7264393,617.3594,0.34984323,1357.9181,0.17382145,-182.60536,-0.30136612,1689.4303,0.1400576,1132.3827,0.32664767,-181.9064,-0.297271,2694.1277,0.1264036,1156.0809,0.34256834,-182.47939,-0.2877348,-14.496931,-0.8257857,24.29405,0.57278055,-0.0019224718,-16.375084,-0.013785746,-1.5380245,0.17628856,0.70076776,31.949787,0.37844497,4.674538,4.0801625,11.724368,1.3356329,3.2562919,4.3188763,-22.77341,36.81731,-0.045717355,0.016606778,0.024392042,0.5779154,0.72314054,0.13457142,0.1446245,1.1927778,2.0645533,-37.02577
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-5-2\64CTT.wav,0 days,0 days 00:00:51,29.089441,0.16533399,25.371937,27.246023,34.54534,9.173405,296.1439,390.20755,39.982056,40.519108,0.06762551,0.36581102,0.05098904,0.058636736,0.079641014,0.028651975,0.56962204,0.4530629,0.45847687,0.39950448,0.010308341,0.42762798,9.72932,0.6351761,14.946371,0.33840257,12.66804,0.5395024,5.78847,1.3166512,0.023215316,1.1669947,1.146408,0.5855217,5.119544,0.37781414,5.706152,1.4253764,21.321014,0.27172083,584.3362,0.360337,1366.0825,0.15715492,-171.38472,-0.3816687,1628.5391,0.14840278,1062.9197,0.29219574,-171.43408,-0.3686949,2623.839,0.085962035,980.98376,0.3579944,-172.00188,-0.36013094,-13.8467,-0.3246043,22.522348,0.23892601,0.0006774534,28.868769,0.0024587286,4.5185103,0.014744665,0.37163177,18.894474,0.1886613,14.105261,0.61784893,14.7448,0.79431,1.0429554,9.539578,-11.771065,20.26762,-0.01693851,0.014567636,0.009442943,1.451265,1.3152729,0.11597015,0.092897944,0.6234328,0.8986632,-55.788944
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-5-2\69CTT.wav,0 days,0 days 00:00:15,25.958408,0.14246291,23.824907,25.648338,27.598408,3.7735004,316.66467,498.9178,11.813311,15.35109,0.10727243,0.7356482,0.04915125,0.06401059,0.1703539,0.121202655,1.2397026,0.9160174,0.9771775,0.6609512,0.018551623,0.8423935,13.762871,0.9518668,14.00113,0.52815115,12.823378,0.6641073,7.9162536,1.0533773,0.0130018275,0.88731045,0.79494727,0.94761914,6.423748,0.3161614,9.788806,0.9216905,30.584034,0.25163478,656.29755,0.3591111,1397.9634,0.20012067,-138.55057,-0.6199658,1692.6492,0.18607587,1081.8805,0.25618342,-140.83672,-0.58134973,2773.8982,0.10589452,945.64185,0.35663006,-143.26953,-0.54694545,-15.754885,-0.44774342,26.893606,0.2550262,-8.794943e-05,-261.41394,-0.00034642653,-41.59804,0.032824125,0.47630945,29.388077,0.25655383,13.213336,0.7898976,11.21619,1.1179864,4.7143517,2.2859807,-10.740065,19.277264,-0.024150351,0.019461943,0.011375236,1.8012009,1.4735433,0.21818182,0.12698017,0.43863636,0.70510024,-43.620132
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-5-2\72CTT.wav,0 days,0 days 00:00:20,29.796593,0.046425786,28.629196,29.72599,30.878345,2.2491493,113.04832,103.78928,17.447294,7.9570384,0.06611375,0.2973997,0.051141866,0.057557266,0.079169676,0.02802781,0.45062172,0.3047168,0.3187209,0.21576655,0.010998463,0.3834337,11.595218,0.644246,20.561447,0.26606718,16.295397,0.38405606,8.322091,1.0227964,0.019102227,0.7576935,1.1156603,0.594913,6.52887,0.24501757,14.738937,0.4742718,30.001896,0.14952672,694.5578,0.30174506,1404.8756,0.16508709,-141.16402,-0.5927599,1793.566,0.10423187,1133.788,0.33135858,-145.30434,-0.5270547,2786.6042,0.08056634,884.7753,0.3658115,-145.74376,-0.5209044,-18.655972,-0.18947904,26.772377,0.15097396,-0.0040500965,-4.970011,0.0018853139,7.3242707,0.014082558,0.29017854,19.835718,0.22832392,24.093887,0.25795406,17.847631,0.48324144,2.7956662,3.89941,-13.178622,21.592707,-0.02310354,0.016196374,0.009552297,2.4512258,1.8555669,0.16567567,0.14548226,0.34157893,0.58411664,-53.868126
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-5-2\73CTT.wav,0 days,0 days 00:01:15,33.52262,0.070199616,31.712797,33.456696,35.18668,3.4738827,115.79553,206.53673,40.677933,116.52057,0.08888112,0.3840026,0.05652806,0.081181824,0.11738172,0.06085366,0.76841456,0.46542582,0.53333724,0.34892103,0.01285094,0.4168517,13.884297,0.57390726,16.06322,0.56349194,13.520369,0.8876132,1.1864026,9.863593,0.017539814,1.3766774,0.97387636,0.5677495,7.013526,0.28796983,9.976444,1.1155342,23.990261,0.38534623,610.86346,0.3718817,1390.7439,0.15279494,-116.5035,-0.7870412,1666.5856,0.15221822,1162.5427,0.29976866,-119.03468,-0.7189256,2655.6663,0.102879964,1082.2701,0.36443737,-121.37853,-0.6827009,-13.313199,-0.4430608,23.197243,0.24754232,0.006950077,2.4550142,0.005506303,2.3055747,0.014760912,0.36531198,20.057627,0.21810445,14.47267,0.77454454,11.086136,1.3779161,-5.5330477,-1.9989854,-11.972514,20.170107,-0.015108229,0.015514067,0.011282141,2.9470596,2.3618896,0.18435028,0.15040341,0.22375722,0.26904303,-51.950974
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-5-2\79CTT.wav,0 days,0 days 00:00:42,30.347055,0.110395916,27.688639,30.241705,32.847965,5.1593266,263.86472,346.91718,80.52753,284.70135,0.082749486,0.45985043,0.050038755,0.07005284,0.11267759,0.062638834,0.84721017,0.59348357,0.62265885,0.5579299,0.012914518,0.5689631,11.919679,0.80117106,17.068882,0.40129218,16.93874,0.5695165,6.589794,1.5771027,0.021377016,1.6630294,0.9880993,0.6916511,6.635085,0.31102362,7.2813993,0.9478089,25.959251,0.24064311,545.2835,0.39223623,1368.8016,0.16551591,-128.34798,-0.70794976,1613.3267,0.1390616,1010.36975,0.33851603,-131.92688,-0.6339369,2681.1228,0.07104315,919.43854,0.4066458,-133.04227,-0.61761296,-15.612402,-0.32062396,23.336784,0.26490048,0.017050518,1.1009421,0.0023230063,4.5454426,0.017506594,0.44686323,20.775934,0.28027147,17.869917,0.49387413,17.57079,0.7323749,-0.05697665,-184.53369,-11.512551,19.694977,-0.023506913,0.019087583,0.0100053465,2.572041,1.9079418,0.194375,0.16997679,0.31769228,0.6416863,-51.186253
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-5-2\8CTT.wav,0 days,0 days 00:00:17.048000,28.398106,0.14969419,24.260035,28.043133,32.220486,7.960451,94.39373,93.29055,22.9258,10.847624,0.16964191,1.4887567,0.012355927,0.017228538,0.34173465,0.32937872,5.0974355,4.041062,3.3478875,2.1841333,0.055348024,1.2940449,27.303398,0.42964017,15.566424,1.0767846,13.015295,0.8082935,7.766845,2.0080752,0.0142892655,0.9083523,1.0233777,0.8854733,6.34982,0.5020521,3.5508823,1.6928753,26.524076,0.52998674,577.32025,0.330623,1393.0057,0.16192897,-149.68971,-0.55625534,1604.3917,0.12041124,1083.7982,0.2566821,-151.40382,-0.51923406,2702.1733,0.115986474,1083.987,0.42603904,-153.76482,-0.48780778,-14.9078865,-0.6666904,25.57521,0.44592977,0.004447942,5.000947,-0.015588226,-1.0031192,0.13618855,0.5255896,36.53769,0.28910083,2.9908376,7.5723124,17.370684,0.7862473,-8.119886,-2.0647259,-26.446812,39.770737,-0.04485467,0.014111741,0.025185177,1.3505579,1.3545347,0.1926087,0.21994501,0.50333333,1.1758602,-34.358902
