file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-2-16\65CTT.wav,0 days,0 days 00:01:00,29.469133,0.041142948,28.215755,29.541737,30.212042,1.9962864,42.65697,29.482723,18.715435,20.04422,0.0062027406,1.8971943,0.0010339657,0.0010339657,0.01000463,0.008970665,0.22133054,0.18460734,0.20507373,0.15043128,0.0005184163,2.4928741,5.771864,2.1095977,3.3564205,3.463463,2.1362708,5.9146566,0.17157272,63.642715,0.014936494,0.5168838,1.0107479,0.64891785,8.655333,0.13040504,7.819365,1.457841,29.063225,0.40191504,606.2849,0.46756294,1213.1953,0.08503651,-200.184,-0.056768395,1683.1245,0.16106144,869.2976,0.22556074,-200.18326,-0.054332815,2739.4893,0.107388526,854.58624,0.21242103,-200.21466,-0.052520934,-19.318157,-0.61400354,29.001736,0.48049653,0.030380493,1.3589817,0.012753571,0.8798931,0.007231177,0.3645411,37.4832,0.2082301,3.9093053,5.5983624,32.70983,0.83756715,13.711379,1.1049342,-13.624479,25.814816,0.090938404,0.060255367,0.0017385592,0.5834306,0.066733405,0.0525,0.012990381,9.934999,14.482574,-71.17001
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-2-16\67CTT.wav,0 days,0 days 00:00:38,34.1045,0.09050711,31.30798,33.66695,37.268066,5.960087,118.48508,55.149372,8.862923,40.167965,0.012898549,1.3827995,0.0010339657,0.00616705,0.020573504,0.019539539,0.3248855,0.3263319,0.26353374,0.21488534,0.001285578,1.9905032,11.97283,1.3409017,8.020469,1.9316254,5.561965,3.3777552,1.9102137,6.8981996,0.03239638,0.8710715,1.5859959,0.4908126,5.3293705,0.39221227,0.4108492,35.58977,20.814814,0.7560496,615.1665,0.37141436,1326.546,0.16439827,-199.23589,-0.08831731,1602.9968,0.21483134,1000.1407,0.19766648,-199.06094,-0.088195406,2703.3447,0.12730625,806.0775,0.29423222,-199.19093,-0.08220391,-8.496275,-0.68079925,22.663229,0.35653585,0.057621386,0.4386208,0.007846402,1.5986592,0.015865892,0.47357583,35.94845,0.2497518,-12.181743,-1.2222999,7.756068,2.2524328,-25.660088,-0.7192184,-12.778865,25.379309,0.06136511,0.044913083,0.0018356805,1.5003949,0.10542963,0.074999996,0.041533116,5.355714,5.5028973,-67.057434
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-2-16\68CTT.wav,0 days,0 days 00:00:17,26.389141,0.06321065,25.135025,26.19019,27.850727,2.715702,27.925182,12.357036,18.91933,17.99541,0.008051217,2.3967905,0.0010339657,0.0010339657,0.0010339657,0.0,0.6244634,0.5562268,0.40019742,0.23522608,0.0009059003,2.8681684,4.578543,2.8540645,1.9496127,3.4895992,2.7549965,4.3756227,0.6420299,15.476286,0.013399987,0.95400435,0.9154458,0.600617,6.9047537,0.30926785,5.185517,1.140224,27.945843,0.36531857,573.24884,0.34877133,1352.8773,0.18277666,-189.81845,-0.22589415,1652.4503,0.15657367,922.13446,0.32018352,-190.14795,-0.21475399,2821.068,0.08968607,733.7632,0.343045,-190.4687,-0.20835046,-17.273169,-0.3830861,24.10557,0.3861567,0.025344819,0.6406337,-0.005693315,-3.2854278,0.008283744,0.36776003,42.540974,0.109638795,8.913034,1.5102181,28.222929,0.7258037,0.093951896,194.16902,-10.971795,20.762276,0.09884646,0.0695182,0.003183923,0.52972335,0.472255,0.12,0.12409674,1.7566667,4.3328714,-62.99764
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-2-16\71CTT.wav,0 days,0 days 00:00:11,32.354908,0.44480398,24.02887,24.78789,45.295006,21.266136,2.5611775,0.0,0.0,0.0,0.016207663,1.1344018,0.0049494375,0.009213368,0.024401292,0.019451855,0.27481872,0.23832454,0.22300395,0.176933,0.0016193122,1.5530248,9.73452,2.2517343,11.737929,1.462564,8.284835,2.5418768,3.2081344,5.8506074,0.023469673,0.5128012,1.4064733,0.5176775,3.8527875,0.47916177,-3.1138268,-0.6845419,-2.5414815,-0.8691839,555.93555,0.31133196,1274.2072,0.12533557,-199.37444,-0.08468627,1537.2987,0.10707793,933.97516,0.12909979,-198.60135,-0.10208622,2539.5964,0.06681849,831.8339,0.13776451,-198.63551,-0.10048609,2.6960344,5.827307,2.8549633,5.6743217,0.03260933,0.71349263,0.012571226,1.2737393,0.012754412,0.3292222,20.94785,1.3978537,-21.003502,-1.0916216,21.23138,0.53568786,-16.052542,-1.1208822,-11.190742,21.249352,0.020915158,0.028430795,0.0016355499,2.0018198,0.18281536,0.055,0.035,3.5933332,1.3346993,-66.13976
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-2-16\74CTT.wav,0 days,0 days 00:00:24,31.192492,0.040701658,30.576305,31.73249,32.142216,1.5659103,0.0,0.0,-0.20821582,0.0,0.016215608,0.9308487,0.0044723367,0.012170952,0.02602819,0.021555852,0.23737058,0.1891995,0.23631763,0.17215063,0.0015634687,1.161193,13.498815,1.3658572,11.9843,1.5601817,6.0876083,3.5551965,-5.260189,-3.3709984,0.016139852,0.42220864,0.7075328,0.57046175,8.619441,0.3238966,21.572712,0.33646327,46.23919,0.19873998,680.6645,0.35495502,1646.3474,0.20552145,-199.78076,-0.07282541,1827.7488,0.12282601,1289.5525,0.19307546,-199.67696,-0.07035798,2994.3557,0.09500989,1283.5819,0.30090517,-199.67816,-0.07062888,-32.76962,-0.21475095,44.44117,0.16489369,0.055539988,0.278195,0.005418145,2.6170619,0.008139485,0.43404517,40.815697,0.07145875,28.623245,0.25567093,25.62671,0.62872016,5.994132,2.0362892,-11.486061,22.83928,0.052441273,0.030645818,0.0018117615,2.5844102,0.08354219,0.085,0.015,7.9066668,6.1051908,-66.4589
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-2-16\76CTT.wav,0 days,0 days 00:00:28,36.339725,0.2524685,30.62376,33.34297,37.04458,6.4208183,395.0882,461.88602,168.97214,184.38966,0.030681683,1.1465664,0.0024472964,0.017462403,0.055358447,0.05291115,0.72366655,0.5319521,0.6377058,0.41174656,0.0045278305,1.591994,14.586288,1.4173626,8.217022,3.0481656,6.784295,3.6307607,-4.885812,-4.1777587,0.023980115,1.119057,1.803633,0.6391271,4.751707,0.91792274,-5.570094,-3.3609135,8.839408,3.0906522,757.12213,0.3619073,1277.4353,0.21939443,-184.94472,-0.2746636,1767.3055,0.15902755,1140.2019,0.41977182,-183.25522,-0.28322977,2788.6233,0.11540111,1081.4883,0.43495372,-182.6582,-0.28732696,-3.0941463,-5.862378,14.896926,1.4456565,0.06630981,0.43097287,0.0034239353,8.300785,0.016404716,0.83964765,20.113129,1.3658634,-9.447284,-3.2996767,5.86711,5.4987807,-25.088675,-0.7384898,-11.647982,22.887512,0.05362459,0.028259978,0.0041557043,2.500893,1.3242663,0.057837836,0.04306721,0.6073171,0.8372604,-58.96283
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-2-16\77CTT.wav,0 days,0 days 00:00:31,32.37018,0.14696497,29.785486,31.516666,33.631245,3.8457584,498.62506,585.44574,176.92186,294.02103,0.018098185,1.4113067,0.0010339657,0.007827744,0.029949743,0.028915778,0.49860623,0.48802507,0.3884867,0.33848515,0.002096576,1.9100095,9.310352,1.9617673,9.559501,1.816928,7.6780143,3.3078678,-3.8192499,-5.1926517,0.029781595,1.0193546,1.2021594,0.6414834,4.5492315,1.0226485,13.813584,1.0069481,19.704979,0.69292223,680.8881,0.346435,1381.5609,0.23304854,-194.60066,-0.17035627,1691.8866,0.14190978,983.15466,0.46318975,-194.09601,-0.17167251,2842.1655,0.08014193,913.0093,0.5269481,-194.06927,-0.17231621,-7.3731337,-1.4553388,16.353388,0.73463947,0.064068556,0.3296951,0.0013552973,18.000422,0.014972659,0.64536506,25.054422,0.62053573,6.449475,3.123572,23.912992,1.774805,-39.464592,-0.70917237,-9.692569,20.470308,0.05582094,0.03962722,0.0023855562,1.3552759,0.42016807,0.076153845,0.06294545,1.9766667,2.0113168,-62.992653
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-2-16\78CTT.wav,0 days,0 days 00:00:55,38.204205,0.16863516,33.754078,35.912193,41.898876,8.144798,282.23846,305.44806,86.583885,107.6931,0.015768254,1.7691982,0.0010339657,0.0057605007,0.023476262,0.022442296,0.7337218,0.7952744,0.7312784,0.95769566,0.0020988106,3.307782,10.378982,1.7114469,10.927134,1.5544945,7.9799075,2.002767,0.9459909,16.122507,0.021473905,0.9441443,1.1592692,0.71426594,7.4332094,0.5843268,8.172461,2.146992,13.517585,1.5146288,683.88574,0.3936444,1320.3228,0.2443741,-195.63481,-0.14815912,1721.5745,0.1536384,1057.5693,0.35590756,-194.04282,-0.16872106,2712.899,0.11509674,986.72504,0.31082323,-194.02158,-0.16794722,-9.563568,-1.6231216,16.847315,1.0113093,0.072638944,0.34088,0.011430714,1.451631,0.01631873,0.9961242,23.084244,0.888375,-4.399391,-5.7738686,18.96857,0.99159855,-15.512686,-1.2756413,-14.955084,25.462564,0.058810294,0.04355551,0.0024245053,0.67284966,0.47324356,0.066923074,0.036560714,1.693871,3.5699916,-60.022053
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-2-16\80CTT.wav,0 days,0 days 00:00:24,32.9554,0.0,32.9554,32.9554,32.9554,0.0,0.0,0.0,0.0,0.0,0.014689734,0.9949894,0.0037562985,0.009582634,0.024479859,0.02072356,0.26373234,0.20068067,0.21764208,0.15010282,0.0015362288,1.3774861,13.952896,1.344725,11.751938,1.4197594,4.4194274,5.142936,1.4319495,10.561548,0.0,0.0,6.0206,0.0,7.7686644,0.0,14.610694,0.0,62.222256,0.0,408.39807,0.0,1401.9277,0.0,-200.82318,-0.022687437,1497.5167,0.0,1256.7856,0.0,-200.84647,-0.019697594,2491.2944,0.0,2033.9133,0.0,-200.87517,-0.01601336,-31.025082,0.0,48.518284,0.0,0.09341259,0.0,0.022056043,0.0,0.009409798,0.0,38.942383,0.0,33.50051,0.0,6.644902,0.0,3.170294,0.0,-13.018354,26.18798,0.04441561,0.032921553,0.001850848,2.334306,0.0,0.0,0.0,11.95,6.42,-67.48907
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-2-16\91CTT.wav,0 days,0 days 00:00:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014890982,0.938662,0.005320911,0.010686539,0.022852797,0.017531887,0.22934224,0.15715317,0.17594069,0.093992144,0.0012700959,1.3879353,10.080174,1.9616406,10.300899,1.7198149,3.8728344,5.3192964,-1.0479258,-18.709858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7782598,18.91283,0.029931996,0.026191482,0.001407541,2.5920873,0.0,0.0,0.0,21.93,0.0,-70.003075
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-2-16\94CTT.wav,0 days,0 days 00:00:18,37.53471,0.01582351,36.94596,37.469162,38.085716,1.1397552,0.0,0.0,-0.3108429,0.0,0.011300702,1.2343544,0.0010339657,0.007270736,0.018263355,0.01722939,0.23477587,0.17782135,0.1619636,0.12721832,0.0008143019,1.9486756,8.858551,1.7409164,6.404399,2.4224117,4.315667,4.0485325,-4.7445874,-3.2743313,0.019218856,0.18311162,0.9331776,0.3279816,2.973819,0.20056762,-6.059097,-0.14220081,5.403651,0.92073905,915.0158,0.13578966,1564.018,0.12291908,-200.41443,-0.050066024,1741.5327,0.058280252,1271.1893,0.017404871,-200.42145,-0.049488675,2877.613,0.048748516,724.7849,0.16243134,-200.45177,-0.04677446,1.7048173,0.6223065,16.080278,0.3076519,0.06943384,0.04803534,0.023117065,0.16469659,0.016550137,0.19430214,25.645596,0.15875767,-41.980957,-0.173927,-6.3443127,-0.91516304,-32.216705,-0.065923624,-8.378582,18.83204,0.05627975,0.03607399,0.0010963592,1.4452474,0.05574136,0.04,0.0,8.934999,5.7549996,-72.743065
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\18CTT.wav,0 days,0 days 00:00:27.821000,25.310707,0.020284504,25.120241,25.420479,25.712046,0.5918045,48.60439,24.726534,43.05397,26.014118,0.018176582,1.068652,0.0030440977,0.01153998,0.030040607,0.026996508,0.31951296,0.21369702,0.30420437,0.27391538,0.0017527479,1.2781849,10.937323,1.7310135,7.717248,2.365912,7.7180924,3.120263,2.6100812,6.653895,0.026520064,1.2984716,1.3363507,0.8894391,0.9905472,1.4069649,-2.3748665,-1.9454823,-3.7339187,-1.840102,739.21063,0.34575903,1173.9299,0.2585175,-199.76277,-0.0703212,1786.2646,0.18835466,964.7511,0.7984831,-199.71088,-0.071631104,2863.4248,0.11484087,777.23785,0.34405902,-199.70648,-0.071911916,1.2445875,2.5411615,7.8025665,0.818611,0.04662626,0.22097859,0.009479818,1.7410544,0.00966805,0.17818765,28.451012,0.28846192,-24.234,-0.71289915,27.33473,1.3219365,-15.96071,-1.4777592,-8.414098,19.986216,0.032632582,0.037987385,0.002095584,2.0855808,0.14409222,0.035,0.008660254,5.5059996,3.693565,-66.50258
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\1CTT.wav,0 days,0 days 00:00:52.249000,35.693306,0.21700482,31.082405,33.509296,37.16202,6.0796165,633.57794,867.4372,165.55467,267.40594,0.082169026,1.2456026,0.0040557273,0.045991108,0.14345291,0.13939719,1.8951077,1.6524944,1.5036831,1.0818311,0.019482862,1.6589411,19.052052,1.471517,7.363871,3.5025187,5.1661935,4.850488,-4.1318116,-4.870222,0.026724875,1.4410466,1.3452492,0.82811403,6.041016,0.8849792,5.820619,2.6273036,26.89437,1.0677398,705.2458,0.37128136,1277.678,0.25226533,-120.73054,-0.7823523,1747.5513,0.14903353,1083.0079,0.3383012,-119.46873,-0.7382278,2854.6768,0.11183926,994.00024,0.3762347,-120.84944,-0.7128121,-9.880892,-2.127112,25.20368,0.90145975,0.053899802,0.645149,-0.0033767782,-8.8182125,0.034175813,1.1509607,30.78547,0.9091104,3.0162747,9.761606,4.8411903,6.289429,-9.206179,-2.4955466,-11.463723,24.781246,0.051972,0.037178334,0.01141979,2.0869234,2.5297048,0.16734847,0.14315629,0.22178861,0.28333968,-45.320393
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\20CTT.wav,0 days,0 days 00:00:30.005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007819349,1.2509308,0.0010339657,0.005090389,0.0129078375,0.011873872,0.15487619,0.1611653,0.12738384,0.104568794,0.0005249127,1.6060686,8.531973,1.4435463,8.022758,1.5340893,5.233476,2.5508997,1.6218181,7.825898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.955068,23.349358,0.061483793,0.048294086,0.00086388615,1.2004001,0.0,0.0,0.0,29.929998,0.0,-74.96908
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\30CTT.wav,0 days,0 days 00:00:43.892000,36.799904,0.25545666,31.619566,33.83973,36.044598,4.4250317,975.7901,1201.0406,85.04668,131.14006,0.022628443,1.302637,0.0010339657,0.010886461,0.041708015,0.04067405,0.52005464,0.41532513,0.45287094,0.3269706,0.0023389799,1.6322681,12.482612,1.6666257,8.054686,2.2875552,10.093069,2.2617784,0.5086252,31.054392,0.0146064,0.8695919,1.3123302,0.76946557,4.6398277,0.66629565,-0.4601052,-29.702538,5.3483763,3.86899,648.5634,0.32324976,1234.98,0.3255761,-194.99648,-0.16222094,1629.3369,0.13859618,977.2412,0.3583078,-193.91016,-0.17379823,2751.6162,0.09274267,1000.5806,0.43551844,-193.81567,-0.1722256,2.624452,5.135644,10.693561,1.7883916,0.05595129,0.41181105,0.014605712,2.0431209,0.012671221,0.4685617,23.626585,1.3054368,-13.033898,-1.7687052,10.872645,2.9672935,-20.0254,-0.9366911,-10.8085375,20.884312,0.06421427,0.04069136,0.0031935812,1.709207,0.50193936,0.060454544,0.034175653,1.5529629,1.5120622,-62.408783
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\32CTT.wav,0 days,0 days 00:00:55.411000,34.822594,0.17224382,30.831062,33.06893,37.963963,7.1329,152.77084,77.58317,191.64775,149.17902,0.022627266,1.4022402,0.0010339657,0.00928689,0.037134722,0.036100756,0.42367876,0.36765525,0.46025518,0.34190524,0.001948485,1.6860982,11.578262,1.3454964,5.6574883,3.2559211,9.236444,2.5390418,-4.2765956,-4.458785,0.047578428,2.1175046,1.5707496,0.95017874,4.3262196,1.0874279,4.518658,2.528082,8.596146,1.2945219,585.9448,0.51895547,1222.4126,0.20485933,-193.4511,-0.18751965,1601.3564,0.16015463,850.7887,0.4369774,-191.947,-0.20237099,2670.439,0.083970815,786.14044,0.28202072,-191.89786,-0.20372711,-3.4511795,-1.2001733,10.123478,0.6685448,0.07057102,0.2908032,0.004198494,4.030574,0.011891959,0.43769765,22.934952,0.29383412,-20.551434,-0.88319385,29.427708,0.91213375,-38.973236,-0.4229389,-9.730113,19.95503,0.060220357,0.04153765,0.0021677797,1.5162456,0.5058717,0.08107142,0.05531334,1.8106897,2.3649683,-63.48461
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\38CTT.wav,0 days,0 days 00:00:23.697000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057544163,1.1276852,0.0010339657,0.00435081,0.009560361,0.008526395,0.10327526,0.079888456,0.09151497,0.071410775,0.00047053635,1.696904,6.163446,2.1367984,8.150155,1.6468861,6.018502,2.625741,4.284196,2.5770807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.866954,23.840837,0.05809175,0.050566554,0.0008642535,1.393581,0.0,0.0,0.0,23.619999,0.0,-77.30152
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\3CTT.wav,0 days,0 days 00:00:34.898000,39.601376,0.23764491,33.262794,35.120678,50.625023,17.362228,613.855,721.4305,268.2501,358.94568,0.0596258,1.4039327,0.0010339657,0.0244198,0.102111354,0.101077385,1.7633967,1.450824,1.4701214,0.9762767,0.014214583,1.555268,9.310226,2.5127597,-1.3308746,-19.500423,7.1181006,3.8126593,-1.284768,-17.645927,0.040721573,1.5654467,1.8452833,0.65392387,4.231952,1.1261283,-0.90783274,-22.557045,10.378523,2.628079,780.5067,0.3679975,1108.3685,0.34216362,-157.57918,-0.49161705,1772.9592,0.1717659,1121.8242,0.3717593,-147.46962,-0.5633656,2820.6777,0.11866918,1045.1694,0.32592174,-149.47763,-0.53013754,-0.49388447,-37.113945,17.035448,1.1173261,0.022911223,2.042869,0.0073908577,4.316504,0.03186847,0.84643894,21.66688,1.2342347,-12.2321,-2.7524195,8.993143,3.703096,-5.529739,-5.577383,-3.7747326,17.179089,0.05763672,0.044303946,0.012884469,2.0642202,2.2681599,0.110506326,0.12508123,0.30098766,0.4076509,-49.038967
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\43CTT.wav,0 days,0 days 00:00:36.557000,33.095043,0.262708,28.481646,30.933731,33.173943,4.692297,587.4032,849.2434,187.90079,285.1277,0.13344398,1.3265009,0.0010339657,0.06470761,0.24570838,0.24467441,3.1864192,2.2769423,3.298743,2.7408557,0.05658512,1.6960261,16.539438,1.8285725,11.913626,1.9034897,9.560236,2.715006,8.700231,2.6057281,0.028793965,1.3046445,1.5558292,0.6466871,5.5404053,0.6879051,9.0837755,1.8346725,31.95632,0.89917374,664.9954,0.40195802,1260.454,0.24373482,-126.1782,-0.69463426,1727.5985,0.16353604,1072.5105,0.30044603,-123.6966,-0.68359315,2845.7205,0.10739334,1042.8997,0.3449136,-127.7234,-0.6240303,-13.0970745,-1.711915,28.706432,0.8656576,0.00947835,4.5685177,0.0028065862,8.721041,0.09235182,0.9891167,32.56825,0.904287,13.402077,1.8423632,15.649887,1.8726958,13.859948,1.7992128,-7.1159525,18.937668,0.043338977,0.045525994,0.048458487,1.8883415,2.5212388,0.16608696,0.14456047,0.23475608,0.42736924,-35.518234
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\52CTT.wav,0 days,0 days 00:00:24,29.957586,0.18767205,26.971596,30.030817,33.247272,6.2756767,1034.9633,875.3971,52.000977,68.852875,0.10236193,1.7339935,0.0010339657,0.0010339657,0.18268894,0.18165497,3.4227078,2.7145357,3.6155248,2.0764449,0.038356464,1.7286106,13.00925,1.6191262,8.412998,2.1604125,8.927684,2.0392542,2.819782,5.65737,0.023225851,1.2536662,1.3623857,0.72868264,5.8582773,0.5566415,10.723026,1.3568225,32.332443,0.58990425,574.19257,0.34644756,1317.468,0.18576247,-148.00117,-0.55766535,1659.7958,0.14558837,1058.6614,0.3260181,-150.43172,-0.50864816,2725.228,0.10483676,986.51013,0.38413247,-151.37482,-0.49291873,-17.33688,-0.8057831,27.706888,0.5666951,0.016158657,2.0743206,-0.010512413,-2.2776854,0.10880031,0.7428049,35.251728,0.47707418,15.00661,1.5043093,19.710014,1.1358587,3.3749666,6.843614,-14.145677,24.476107,0.08044742,0.061496213,0.03440148,1.5839933,1.4202173,0.19705883,0.14713998,0.48411766,0.81089324,-37.253452
D:\Lulu\Research\0709\LAS_Mandarin_PyTorch-master\data_process\CTT5-3-16\57CTT.wav,0 days,0 days 00:00:27,29.580809,0.24751346,26.154486,28.241224,29.935228,3.7807426,708.2367,1072.9194,150.58488,153.9959,0.16370358,1.07126,0.005193797,0.116182804,0.2955762,0.29038242,3.7715564,2.5654752,2.8508835,1.7230468,0.05932744,1.2305971,17.986128,1.5992681,10.837715,2.011403,18.645254,1.6100398,8.640415,2.3249233,0.024443341,1.2653528,1.571319,0.654228,5.3134594,0.5938199,1.1160821,12.464483,23.398657,0.8576928,626.85406,0.41741887,1207.4708,0.2568461,-104.57688,-0.868582,1697.8907,0.17612626,954.02106,0.32307458,-104.81666,-0.8202582,2773.8413,0.11536364,933.45416,0.36751232,-107.45674,-0.77606285,-13.311572,-1.2393965,24.10503,0.7587076,0.026579948,1.6527991,-0.00417151,-5.699702,0.08620956,0.83681923,33.01387,0.7472458,8.744434,2.6684515,23.772875,1.404029,9.134999,2.3829734,-6.3377104,16.518465,0.033031408,0.042160578,0.042703718,3.112264,2.895323,0.1747436,0.1303715,0.16753623,0.34047025,-35.87821
